보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
신탄진동028,1,대전광역시 대덕구 신탄진로839번길 36,,36.4537413,127.428019,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동029,1,대전광역시 대덕구 신탄진로839번길 48,,36.45425725,127.4278836,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동030,1,대전광역시 대덕구 신탄진로839번길 50,,36.45439789,127.4278665,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동211,1,대전광역시 대덕구 동심5길 38,,36.36508596,127.4122946,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동031,1,대전광역시 대덕구 신탄진로844번길 6,,36.45270245,127.4292225,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동032,1,대전광역시 대덕구 신탄진로844번길 15,,36.45298523,127.4297729,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동033,1,대전광역시 대덕구 신탄진로844번길 19-5,,36.45335779,127.429418,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동034,1,대전광역시 대덕구 신탄진로 852,,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동035,1,대전광역시 대덕구 신탄진로844번길 19-5,,36.45335779,127.429418,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동036,1,대전광역시 대덕구 신탄진로844번길 25,,36.45298766,127.4300987,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동037,1,대전광역시 대덕구 신탄진로844번길 26,,36.45278175,127.4302225,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동038,1,대전광역시 대덕구 신탄진로844번길 35,,36.45266549,127.4304761,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동039,1,대전광역시 대덕구 신탄진로844번길 37,,36.4524954,127.4306626,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동040,1,대전광역시 대덕구 신탄진북로 41,,36.45196523,127.4347176,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동212,1,대전광역시 대덕구 동심5길 38,,36.36508596,127.4122946,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동041,1,대전광역시 대덕구 신탄진로 836,,36.45204321,127.4291073,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동042,1,대전광역시 대덕구 신탄진로 836,,36.45204321,127.4291073,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동043,1,대전광역시 대덕구 신탄진로834번길 23-4,,36.45246536,127.4299976,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동044,1,대전광역시 대덕구 신탄진로844번길 18-8,,36.45262487,127.4297442,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동045,1,대전광역시 대덕구 신탄진로844번길 18-13,,36.45245988,127.4295157,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동046,1,대전광역시 대덕구 신탄진로844번길 18-19,,36.45240012,127.429145,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동047,1,대전광역시 대덕구 신탄진로844번길 41,,36.45235885,127.4305458,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동048,1,대전광역시 대덕구 신탄진로844번길 49,,36.45207331,127.4307584,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동049,1,대전광역시 대덕구 대청로 25-13,,36.45207627,127.4309369,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동050,1,대전광역시 대덕구 대청로 23-1,,36.45197491,127.4310568,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동213,1,대전광역시 대덕구 늘봄3길 11,,36.36509413,127.4130612,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동051,1,대전광역시 대덕구 대청로 15-7,,36.45172253,127.4300738,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동052,1,대전광역시 대덕구 신탄진동로7번길 75,,36.45087431,127.4293865,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동053,1,,대전광역시 대덕구 신탄진동 144-7,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동054,1,대전광역시 대덕구 신탄진동로7번길 69,,36.45062917,127.429394,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동055,1,대전광역시 대덕구 신탄진동로7번길 55,,36.44999758,127.4296092,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동056,1,대전광역시 대덕구 신탄진동로7번안길 7,,36.45068865,127.4298941,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동057,1,,대전광역시 대덕구 신탄진동 121-32,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동058,1,대전광역시 대덕구 신탄진동로7번안길 13,,36.45078098,127.4302783,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동059,1,,대전광역시 대덕구 신탄진동 140-31,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동060,1,대전광역시 대덕구 신탄진동로7번안길 35-10,,36.45138648,127.431299,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동214,1,대전광역시 대덕구 늘봄3길 3,,36.36493907,127.4130782,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동061,1,대전광역시 대덕구 신탄진동로23번길 66,,36.45077726,127.431309,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동062,1,대전광역시 대덕구 신탄진동로7번안길 37,,36.45106466,127.4315783,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동063,1,대전광역시 대덕구 신탄진동로7번안길 42,,36.45090892,127.4317827,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동064,1,대전광역시 대덕구 신탄진동로7번안길 43,,36.45113942,127.4318375,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동065,1,대전광역시 대덕구 신탄진동로7번안길 41-9,,36.45143273,127.4314688,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동066,1,대전광역시 대덕구 신탄진동로7번안길 41-14,,36.45152947,127.4316282,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동067,1,대전광역시 대덕구 신탄진동로7번안길 46,,36.45099437,127.4320776,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동068,1,대전광역시 대덕구 신탄진동로23번길 66,,36.45077726,127.431309,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동069,1,대전광역시 대덕구 신탄진로810번길 55-5,,36.4505478,127.4319636,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동070,1,,대전광역시 대덕구 신탄진동 122-4,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동021,1,대전광역시 대덕구 동심1길 30,,36.36285658,127.4159018,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동215,1,대전광역시 대덕구 대화11길 11,,36.36653507,127.4174769,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동071,1,대전광역시 대덕구 신탄진동로35번길 61,,36.45076204,127.432527,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동072,1,대전광역시 대덕구 신탄진동로35번길 76,,36.45133497,127.4325837,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동073,1,대전광역시 대덕구 신탄진동로35번길 79,,36.45148764,127.4322321,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동074,1,대전광역시 대덕구 신탄진동로35번길 85,,36.45165749,127.4321126,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동075,1,대전광역시 대덕구 신탄진동로35번길 85-6,,36.45175924,127.4318856,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동076,1,대전광역시 대덕구 신탄진로810번길 31,,36.45019867,127.4308239,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동077,1,대전광역시 대덕구 신탄진로810번길 23,,36.45015345,127.4303686,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동078,1,대전광역시 대덕구 신탄진로810번길 15,,36.45010056,127.4300426,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동079,1,대전광역시 대덕구 신탄진로810번길 50,,36.4501046,127.4319165,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동080,1,대전광역시 대덕구 신탄진로810번길 56,,36.45023311,127.4322653,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동216,1,대전광역시 대덕구 늘봄3길 31-1,,36.36477296,127.413162,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동081,1,대전광역시 대덕구 신탄진동로35번길 51,,36.45030054,127.4325557,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동082,1,대전광역시 대덕구 신탄진동로35번길 64,,36.45082969,127.4327594,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동083,1,대전광역시 대덕구 신탄진동로35번길 61,,36.45076204,127.432527,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동084,1,대전광역시 대덕구 대청로 36-2,,36.45181014,127.4327604,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동085,1,대전광역시 대덕구 신탄진동로47번길 83,,36.45194113,127.433417,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동086,1,대전광역시 대덕구 신탄진동로47번길 83,,36.45194113,127.433417,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동087,1,대전광역시 대덕구 신탄진북로43번길 32,,36.45176556,127.433126,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동088,1,대전광역시 대덕구 신탄진북로43번길 40,,36.45169873,127.4326705,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동089,1,대전광역시 대덕구 신탄진동로35번길 76,,36.45133497,127.4325837,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동090,1,대전광역시 대덕구 신탄진북로35번길 36,,36.45127925,127.4330385,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동217,1,대전광역시 대덕구 늘봄3길 18,,36.36464934,127.4134689,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동091,1,대전광역시 대덕구 신탄진북로35번길 26,,36.4512879,127.4336365,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동092,1,대전광역시 대덕구 신탄진로810번길 68,,36.45041358,127.4331943,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동093,1,대전광역시 대덕구 신탄진로810번길 73,,36.45065188,127.4330841,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동094,1,대전광역시 대덕구 신탄진로810번길 82-3,,36.45023504,127.4337199,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동095,1,대전광역시 대덕구 신탄진동로47번길 58,,36.45083949,127.4340311,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동096,1,대전광역시 대덕구 신탄진북로35번길 18,,36.45145558,127.4341148,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동097,1,대전광역시 대덕구 신탄진북로35번길 8,,36.45149355,127.4345746,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동098,1,대전광역시 대덕구 신탄진북로43번길 12,,36.45208986,127.4341496,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동099,1,대전광역시 대덕구 신탄진북로43번길 7,,36.45190795,127.4346126,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동100,1,대전광역시 대덕구 신탄진북로43번길 10,,36.45213265,127.4342792,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동218,1,대전광역시 대덕구 늘봄2길 2,,36.36426218,127.4149287,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동101,1,대전광역시 대덕구 신탄진북로43번길 11-1,,36.4518656,127.4343625,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동102,1,대전광역시 대덕구 신탄진북로43번길 18,,36.45201881,127.4338636,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동103,1,대전광역시 대덕구 대청로 46-2,,36.45213099,127.4337438,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동104,1,대전광역시 대덕구 신탄진북로 46,,36.45223468,127.4349669,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동105,1,대전광역시 대덕구 대청로 62,,36.45274575,127.435184,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동106,1,대전광역시 대덕구 대청로63번길 59-9,,36.45322087,127.4343835,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동107,1,대전광역시 대덕구 대청로63번길 59-12,,36.45333594,127.4344575,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동108,1,대전광역시 대덕구 대청로63번길 19-15,,36.45340764,127.4345675,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동109,1,대전광역시 대덕구 대청로 65,,36.45422416,127.4360311,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동110,1,대전광역시 대덕구 대청로63번길 13,,36.45366254,127.4348491,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동219,1,대전광역시 대덕구 늘봄3길 25,,36.36507486,127.4134221,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동111,1,대전광역시 대덕구 대청로63번길 19,,36.45404547,127.4346201,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동112,1,,대전광역시 대덕구 신탄진동 80-27,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동113,1,대전광역시 대덕구 대청로63번길 34-17,,36.45466288,127.4353285,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동114,1,대전광역시 대덕구 대청로63번길 32-15,,36.45435924,127.4355633,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동115,1,대전광역시 대덕구 대청로63번길 24-1,,36.45435431,127.4349386,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동116,1,대전광역시 대덕구 대청로63번길 24-11,,36.45427375,127.4352818,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동117,1,대전광역시 대덕구 대청로 65,,36.45422416,127.4360311,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동118,1,대전광역시 대덕구 대청로 65,,36.45422416,127.4360311,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동119,1,대전광역시 대덕구 대청로 65,,36.45422416,127.4360311,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동120,1,대전광역시 대덕구 대청로 65,,36.45422416,127.4360311,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동220,1,대전광역시 대덕구 늘봄3길 16,,36.36465603,127.4136205,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동121,1,대전광역시 대덕구 대청로 65,,36.45422416,127.4360311,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동122,1,대전광역시 대덕구 대청로 65,,36.45422416,127.4360311,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동123,1,대전광역시 대덕구 대청로 65,,36.45422416,127.4360311,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동124,1,대전광역시 대덕구 대청로82번길 7-11,,36.45371103,127.4373624,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동125,1,대전광역시 대덕구 대청로82번길 13-11,,36.45323804,127.4375784,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동126,1,대전광역시 대덕구 신탄진북로32번길 8-18,,36.45053832,127.4355643,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동127,1,대전광역시 대덕구 신탄진북로32번길 8,,36.45113369,127.4353981,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동128,1,대전광역시 대덕구 신탄진북로32번길 7-9,,36.45166409,127.4352582,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동129,1,대전광역시 대덕구 신탄진북로32번길 7-15,,36.4519563,127.435193,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동130,1,대전광역시 대덕구 신탄진동로47번길 71,,36.45141422,127.4335926,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동221,1,대전광역시 대덕구 동심5길 59,,36.3641928,127.4131055,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동131,1,,대전광역시 대덕구 신탄진동 132-37,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동132,1,대전광역시 대덕구 신탄진로810번길 100,,36.45068207,127.434695,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동133,1,대전광역시 대덕구 신탄진로804번길 87-12,,36.45045836,127.4347562,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동134,1,대전광역시 대덕구 신탄진로810번길 106,,36.45070662,127.4348826,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동135,1,대전광역시 대덕구 신탄진로804번길 84,,36.44982857,127.4344761,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동136,1,대전광역시 대덕구 신탄진동로47번길 46,,36.45035974,127.4341221,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동137,1,대전광역시 대덕구 신탄진동로47번길 50,,36.4504676,127.4341986,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동138,1,대전광역시 대덕구 신탄진로804번길 90,,36.44993211,127.4347488,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동139,1,대전광역시 대덕구 신탄진로804번길 74,,36.44976916,127.4339627,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동140,1,대전광역시 대덕구 신탄진로804번길 64,,36.44970259,127.4334358,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동222,1,,대전광역시 대덕구 대화동 35-1210,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동141,1,,대전광역시 대덕구 신탄진동 132-1,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동142,1,,대전광역시 대덕구 신탄진동 139-13,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동143,1,대전광역시 대덕구 신탄진로804번길 41,,36.4496567,127.4321728,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동144,1,,대전광역시 대덕구 신탄진동 139-11,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동145,1,대전광역시 대덕구 신탄진동로23번길 39,,36.44950477,127.4313243,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동146,1,대전광역시 대덕구 신탄진로804번길 15,,36.44946356,127.4307574,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동147,1,대전광역시 대덕구 신탄진로804번길 9,,36.44935971,127.4305694,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동148,1,대전광역시 대덕구 신탄진로804번길 5,,36.44941896,127.4301325,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동149,1,대전광역시 대덕구 신탄진동로7번길 39,,36.44930153,127.429708,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동150,1,대전광역시 대덕구 신탄진동로7번길 33,,36.44901264,127.4298536,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동223,1,,대전광역시 대덕구 대화동 35-1030,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동151,1,대전광역시 대덕구 신탄진동로7번길 37-1,,36.44912864,127.4296713,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동152,1,대전광역시 대덕구 신탄진동로7번길 23,,36.44852192,127.4299892,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동153,1,대전광역시 대덕구 신탄진동로7번길 17,,36.44831985,127.4300461,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동154,1,대전광역시 대덕구 신탄진동로7번길 11,,36.44805286,127.430116,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동155,1,,대전광역시 대덕구 신탄진동 154-18,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동156,1,대전광역시 대덕구 신탄진로796번길 24,,36.44866744,127.4306191,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동157,1,대전광역시 대덕구 신탄진로796번길 27,,36.44891178,127.4308347,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동158,1,대전광역시 대덕구 신탄진로796번길 27,,36.44891178,127.4308347,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동159,1,대전광역시 대덕구 신탄진로796번길 32-2,,36.44853165,127.4312876,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동160,1,대전광역시 대덕구 신탄진로796번길 38,,36.44877644,127.4313782,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동224,1,대전광역시 대덕구 대화2길 41,,36.36554464,127.4130814,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동161,1,대전광역시 대덕구 신탄진동로23번길 31,,36.44892561,127.4309954,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동162,1,대전광역시 대덕구 신탄진동로35번길 31,,36.44947419,127.432801,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동163,1,,대전광역시 대덕구 신탄진동 138-24,36.4493369,127.4328894,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동164,1,대전광역시 대덕구 신탄진로810번길 86,,36.4505015,127.4337972,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동165,1,대전광역시 대덕구 신탄진로804번길 53,,36.44976636,127.432749,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동166,1,대전광역시 대덕구 신탄진동로35번길 20,,36.44895701,127.4332755,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동167,1,대전광역시 대덕구 신탄진로796번길 106,,36.44942212,127.4352279,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동168,1,대전광역시 대덕구 신탄진로796번길 82,,36.44919643,127.4338524,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동169,1,대전광역시 대덕구 신탄진동로47번길 15,,36.44899671,127.4342528,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동170,1,대전광역시 대덕구 신탄진로804번길 74,,36.44976916,127.4339627,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동022,1,대전광역시 대덕구 대오길 27,,36.36310281,127.4155822,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동225,1,대전광역시 대덕구 동심5길 37,,36.36528266,127.4127458,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동171,1,대전광역시 대덕구 신탄진로790번길 95,,36.44905383,127.4353954,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동172,1,대전광역시 대덕구 신탄진로796번길 98,,36.44935189,127.4347144,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동173,1,대전광역시 대덕구 신탄진로796번길 106,,36.44942212,127.4352279,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동174,1,대전광역시 대덕구 신탄진동로24번길 49-1,,36.44568609,127.4326996,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동175,1,대전광역시 대덕구 신탄진로790번길 92,,36.44883131,127.4351309,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동176,1,대전광역시 대덕구 신탄진동로47번길 10,,36.44873245,127.4345637,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동177,1,대전광역시 대덕구 신탄진동로47번길 8,,36.44861335,127.4346032,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동178,1,대전광역시 대덕구 신탄진로790번길 74,,36.44865449,127.4341929,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동179,1,대전광역시 대덕구 신탄진동로 37,,36.44832833,127.4336825,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동180,1,,대전광역시 대덕구 신탄진동 159-4,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동226,1,대전광역시 대덕구 동심6길 4,,36.36536703,127.4123228,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동181,1,대전광역시 대덕구 신탄진동로 35,,36.44835805,127.4334372,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동182,1,대전광역시 대덕구 신탄진로790번길 46,,36.44832065,127.4328169,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동183,1,대전광역시 대덕구 신탄진로790번길 38,,36.44828758,127.4319957,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동184,1,,대전광역시 대덕구 신탄진동 154-21,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동185,1,대전광역시 대덕구 신탄진로790번길 12,,36.4480644,127.4309147,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동186,1,대전광역시 대덕구 신탄진로790번길 10,,36.44809027,127.4307364,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동187,1,대전광역시 대덕구 신탄진로778번길 25,,36.44718089,127.4310169,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동188,1,대전광역시 대덕구 신탄진로778번길 12,,36.44682668,127.4302833,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동189,1,대전광역시 대덕구 신탄진로778번길 12,,36.44682668,127.4302833,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동190,1,대전광역시 대덕구 신탄진로778번길 25,,36.44718089,127.4310169,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동227,1,대전광역시 대덕구 대화1길 2,,36.36589907,127.4127446,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동191,1,대전광역시 대덕구 신탄진로778번길 16,,36.44661758,127.430291,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동192,1,대전광역시 대덕구 신탄진로778번길 29-3,,36.4473319,127.4311248,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동193,1,대전광역시 대덕구 신탄진로778번길 35,,36.44722215,127.4315704,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동194,1,대전광역시 대덕구 신탄진동로24번길 10,,36.44726423,127.4318963,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동195,1,대전광역시 대덕구 신탄진동로24번길 19-1,,36.44704225,127.4324751,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동196,1,대전광역시 대덕구 신탄진로778번길 49,,36.44731653,127.432383,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동197,1,대전광역시 대덕구 신탄진로 778번길55,,36.4473804,127.4326644,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동198,1,대전광역시 대덕구 신탄진로778번길 60,,36.4472352,127.4329447,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동199,1,,대전광역시 대덕구 신탄진동 163-22,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동200,1,,대전광역시 대덕구 신탄진동 153-23,,,,,042-608-5205,대전광역시 대덕구청,2025-11-13
대화동228,1,대전광역시 대덕구 대화1길 2,,36.36589907,127.4127446,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동201,1,대전광역시 대덕구 신탄진동로30번길 15,,36.44670456,127.4331514,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동202,1,대전광역시 대덕구 신탄진동로30번길 21,,36.44641984,127.4331409,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동203,1,대전광역시 대덕구 신탄진로778번길 63,,36.44751587,127.4330801,,,042-608-5205,대전광역시 대덕구청,2025-11-13
신탄진동204,1,대전광역시 대덕구 신탄진동로36번길 11,,36.44752464,127.4336423,,,042-608-5205,대전광역시 대덕구청,2025-11-13
