보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
가수원동362,1,,대전광역시 서구 가수원동 706-26,36.29675219,127.3603944,2023,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가수원동363,1,,대전광역시 서구 가수원동 706-26,36.29675219,127.3603944,2023,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가수원동364,1,,대전광역시 서구 가수원동 706-26,36.29675219,127.3603944,2023,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가수원동365,1,,대전광역시 서구 가수원동 960-14,36.292508,127.357735,2023,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가수원동366,1,,대전광역시 서구 가수원동 960-14,36.292242,127.357614,2023,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가수원동367,1,대전광역시 서구 가수원중로 4-30,대전광역시 서구 가수원동 806-1,36.299250,127.354988,2023,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가수원동368,1,,대전광역시 서구 가수원동 711-1,36.30420799,127.3583875,2023,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가수원동369,1,,대전광역시 서구 가수원동 814-5,36.29692888,127.354496,2024,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가수원동370,1,,대전광역시 서구 가수원동 825,36.29985892,127.3547423,2023,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가수원동371,1,,대전광역시 서구 가수원동 824,36.30037262,127.3530497,2023,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동001,1,대전광역시 서구 괴정로134번길 5,대전광역시 서구 가장동 56-32,36.336188,127.386662,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동002,1,대전광역시 서구 괴정로134번길 7,대전광역시 서구 가장동 56-9,36.336042,127.3865699,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동003,1,대전광역시 서구 도산로321번길 29,대전광역시 서구 가장동 57-26,36.335851,127.3863284,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동004,1,대전광역시 서구 괴정로134번길 23,대전광역시 서구 가장동 57-51,36.3355171,127.385952,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동005,1,대전광역시 서구 괴정로134번길 31-1,대전광역시 서구 가장동 58-22,36.33523024,127.3857091,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동006,1,대전광역시 서구 도솔로328번길 56,대전광역시 서구 가장동 58-1,36.335356,127.3857597,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동007,1,대전광역시 서구 도솔로328번길 63,대전광역시 서구 가장동 57-21,36.33526768,127.3862547,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동008,1,대전광역시 서구 도솔로328번길 63-1,대전광역시 서구 가장동 57-41,36.33537106,127.3863874,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동009,1,대전광역시 서구 도솔로328번길 69,대전광역시 서구 가장동 57-19,36.33515413,127.3865043,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동010,1,대전광역시 서구 도솔로328번길 75,대전광역시 서구 가장동 57-8,36.334911,127.3867214,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동011,1,대전광역시 서구 도솔로328번길 87,대전광역시 서구 가장동 57-38,36.33461781,127.386990,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동012,1,대전광역시 서구 도솔로328번길 91,대전광역시 서구 가장동 57-7,36.334799,127.3871304,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동013,1,대전광역시 서구 도솔로328번길 101,대전광역시 서구 가장동 56-22,36.33506083,127.387544,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동014,1,대전광역시 서구 도솔로328번길 109,대전광역시 서구 가장동 56-41,36.335302,127.387974,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동015,1,대전광역시 서구 도산로321번길 7,대전광역시 서구 가장동 57-5,36.33501911,127.387153,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동016,1,대전광역시 서구 도산로321번길 10-1,대전광역시 서구 가장동 56-27,36.33531433,127.3872388,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동017,1,대전광역시 서구 도산로321번길 22,대전광역시 서구 가장동 56-21,36.33564533,127.3868213,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동018,1,대전광역시 서구 도산로321번길 28,대전광역시 서구 가장동 56-8,36.335884,127.3866412,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동019,1,대전광역시 서구 도산로 320-3,대전광역시 서구 가장동 54-30,36.33412269,127.3884915,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동020,1,대전광역시 서구 도산로314번길 5,대전광역시 서구 가장동 54-13,36.33376762,127.387991,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동021,1,대전광역시 서구 도산로314번길 9-1,대전광역시 서구 가장동 54-11,36.33380578,127.3882876,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동022,1,대전광역시 서구 도산로314번길 8,대전광역시 서구 가장동 49-1,36.333556,127.387974,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동023,1,대전광역시 서구 도산로314번길 10-10,대전광역시 서구 가장동 49-9,36.333307,127.3876481,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동024,1,대전광역시 서구 도산로314번길 13,대전광역시 서구 가장동 54-43,36.33353583,127.3883008,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동025,1,대전광역시 서구 괴정로166번길 20,대전광역시 서구 가장동 54-42,36.33360867,127.388492,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동026,1,대전광역시 서구 괴정로166번길 18,대전광역시 서구 가장동 54-35,36.33373233,127.3886481,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동027,1,대전광역시 서구 괴정로166번길 8,대전광역시 서구 가장동 54-34,36.3340038,127.3889991,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동028,1,대전광역시 서구 괴정로166번길 2,대전광역시 서구 가장동 54-41,36.33424601,127.3892006,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동029,1,대전광역시 서구 괴정로166번길 9,대전광역시 서구 가장동 53-11,36.33383829,127.3891256,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동030,1,대전광역시 서구 유등로465번길 78,대전광역시 서구 가장동 53-25,36.333548,127.3892961,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동031,1,대전광역시 서구 유등로465번길 68-1,대전광역시 서구 가장동 53-30,36.33332097,127.3896381,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동032,1,대전광역시 서구 유등로465번길 62,대전광역시 서구 가장동 53-10,36.33312637,127.389896,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동033,1,대전광역시 서구 유등로465번길 56,대전광역시 서구 가장동 53-38,36.33292969,127.3901046,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동034,1,대전광역시 서구 유등로465번길 47,대전광역시 서구 가장동 19-1,36.3325371,127.3902252,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동035,1,대전광역시 서구 유등로465번길 40,대전광역시 서구 가장동 18-35,36.332462,127.3907388,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동036,1,대전광역시 서구 유등로465번길 34,대전광역시 서구 가장동 18-41,36.332159,127.391014,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동037,1,대전광역시 서구 유등로465번길 32,대전광역시 서구 가장동 18-34,36.33210957,127.391055,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동038,1,대전광역시 서구 괴정로198번길 9,대전광역시 서구 가장동 17-15,36.33184673,127.3914024,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동039,1,대전광역시 서구 유등로465번길 16,대전광역시 서구 가장동 17-12,36.3316065,127.3917257,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동040,1,대전광역시 서구 유등로465번길 8,대전광역시 서구 가장동 17-25,36.331304,127.392002,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동041,1,,대전광역시 서구 가장동 17-13,36.331755,127.3916901,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동042,1,대전광역시 서구 괴정로198번길 8,대전광역시 서구 가장동 18-26,36.332013,127.3912911,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동043,1,대전광역시 서구 괴정로 198,대전광역시 서구 가장동 17-1,36.33201308,127.391774,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동044,1,대전광역시 서구 괴정로 192,대전광역시 서구 가장동 18-7,36.3325569,127.391109,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동045,1,,대전광역시 서구 가장동 18-32,36.33274693,127.3905735,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동046,1,대전광역시 서구 유등로 459,대전광역시 서구 가장동 20-18,36.33074878,127.391607,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동047,1,대전광역시 서구 도산로314번길 93,대전광역시 서구 가장동 20-6,36.33095163,127.3914748,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동048,1,대전광역시 서구 도산로314번길 91,대전광역시 서구 가장동 20-14,36.33098823,127.3913044,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동049,1,대전광역시 서구 도산로314번길 83,대전광역시 서구 가장동 20-21,36.33131965,127.390924,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동050,1,대전광역시 서구 괴정로198번길 20,대전광역시 서구 가장동 19-33,36.33178624,127.3908581,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동051,1,대전광역시 서구 가장로 165,대전광역시 서구 가장동 21-1,36.33090821,127.3907819,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동052,1,대전광역시 서구 도산로314번길 71,대전광역시 서구 가장동 19-25,36.33166139,127.390525,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동053,1,대전광역시 서구 도산로314번길 69-1,대전광역시 서구 가장동 19-22,36.33183916,127.390554,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동054,1,대전광역시 서구 괴정로184번길 21-15,대전광역시 서구 가장동 19-47,36.3319324,127.3905026,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동055,1,대전광역시 서구 괴정로184번길 21-3,대전광역시 서구 가장동 19-42,36.33235554,127.390147,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동056,1,대전광역시 서구 도산로314번길 64,대전광역시 서구 가장동 22-22,36.331787,127.3900653,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동057,1,대전광역시 서구 도산로308번길 47-10,대전광역시 서구 가장동 22-23,36.331686,127.389947,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동058,1,대전광역시 서구 도산로314번길 58,대전광역시 서구 가장동 22-2,36.332011,127.3897598,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동059,1,대전광역시 서구 괴정로184번길 29,대전광역시 서구 가장동 22-18,36.33209514,127.3896529,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동060,1,대전광역시 서구 괴정로184번길 21-4,대전광역시 서구 가장동 19-7,36.332382,127.389958,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동061,1,대전광역시 서구 괴정로184번길 14,대전광역시 서구 가장동 52-24,36.332605,127.3900927,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동062,1,대전광역시 서구 괴정로184번길 31,대전광역시 서구 가장동 22-17,36.33198584,127.389571,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동063,1,대전광역시 서구 도산로314번길 48,대전광역시 서구 가장동 51-6,36.3322897,127.3893488,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동064,1,대전광역시 서구 도산로314번길 42,대전광역시 서구 가장동 51-56,36.33250853,127.3892024,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동065,1,대전광역시 서구 도산로314번길 32-3,대전광역시 서구 가장동 51-41,36.332762,127.3888565,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동066,1,대전광역시 서구 도산로314번길 30,대전광역시 서구 가장동 51-39,36.332966,127.388723,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동067,1,대전광역시 서구 도산로314번길 20,대전광역시 서구 가장동 51-1,36.33321191,127.3883407,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동068,1,대전광역시 서구 가장로 138-2,대전광역시 서구 가장동 48-3,36.33186231,127.387869,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동069,1,대전광역시 서구 괴정로166번길 35,대전광역시 서구 가장동 51-10,36.33302569,127.388085,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동070,1,대전광역시 서구 괴정로166번길 38,대전광역시 서구 가장동 49-46,36.33305894,127.387778,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동071,1,대전광역시 서구 도산로308번길 6-1,대전광역시 서구 가장동 50-20,36.33262906,127.3878047,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동072,1,대전광역시 서구 도산로308번길 16,대전광역시 서구 가장동 50-34,36.33242738,127.388222,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동073,1,대전광역시 서구 도산로308번길 16-1,대전광역시 서구 가장동 50-17,36.33233497,127.3881492,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동074,1,대전광역시 서구 도산로308번길 20,대전광역시 서구 가장동 50-26,36.33224462,127.3884698,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동075,1,대전광역시 서구 도산로308번길 24-1,대전광역시 서구 가장동 50-24,36.33205617,127.3885002,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동076,1,대전광역시 서구 도산로308번길 29,대전광역시 서구 가장동 51-51,36.33208922,127.3889523,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동077,1,대전광역시 서구 괴정로184번길 42,대전광역시 서구 가장동 50-32,36.331842,127.3889762,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동078,1,대전광역시 서구 괴정로184번길 37,대전광역시 서구 가장동 22-1,36.33179784,127.3893205,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동079,1,대전광역시 서구 도산로308번길 40,대전광역시 서구 가장동 23-10,36.331621,127.3892072,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동080,1,대전광역시 서구 도산로308번길 50,대전광역시 서구 가장동 23-25,36.33129987,127.389578,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동081,1,대전광역시 서구 괴정로198번길 46,대전광역시 서구 가장동 23-1,36.33115863,127.3895997,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동082,1,대전광역시 서구 괴정로198번길 43,대전광역시 서구 가장동 21-2,36.33075948,127.3901855,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동083,1,대전광역시 서구 괴정로198번길 46,대전광역시 서구 가장동 23-1,36.33115863,127.3895997,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동084,1,대전광역시 서구 괴정로198번길 46,대전광역시 서구 가장동 23-1,36.33115863,127.3895997,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동085,1,대전광역시 서구 유등로465번길 5-1,대전광역시 서구 가장동 20-30,36.33106644,127.3917202,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동086,1,대전광역시 서구 가장로 151-3,대전광역시 서구 가장동 23-22,36.331112,127.3891845,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동088,1,대전광역시 서구 괴정로184번길 45,대전광역시 서구 가장동 23-6,36.33156325,127.3890759,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동089,1,,대전광역시 서구 가장동 50-11,36.33221971,127.3881196,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동090,1,대전광역시 서구 괴정로166번길 47,대전광역시 서구 가장동 50-10,36.33266708,127.387599,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동091,1,대전광역시 서구 갈마로295번길 49,대전광역시 서구 가장동 47-30,36.33246273,127.3870164,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동092,1,대전광역시 서구 갈마로295번길 41-6,대전광역시 서구 가장동 47-3,36.33235573,127.386539,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동093,1,대전광역시 서구 갈마로295번길 41,대전광역시 서구 가장동 47-32,36.332134,127.3866147,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동094,1,대전광역시 서구 갈마로313번길 41-54,대전광역시 서구 가장동 48-48,36.332016,127.3870178,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동095,1,대전광역시 서구 갈마로313번길 41-42,대전광역시 서구 가장동 48-38,36.33182723,127.3872366,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동096,1,대전광역시 서구 갈마로313번길 41-34,대전광역시 서구 가장동 48-31,36.33170258,127.3873814,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동097,1,대전광역시 서구 갈마로313번길 41-32,대전광역시 서구 가장동 48-35,36.331764,127.3874681,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동098,1,대전광역시 서구 갈마로313번길 41-20,대전광역시 서구 가장동 48-7,36.33146736,127.3878293,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동099,1,대전광역시 서구 갈마로313번길 43,대전광역시 서구 가장동 48-6,36.33116129,127.388117,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동100,1,대전광역시 서구 도산로282번길 33-20,대전광역시 서구 가장동 44-27,36.331285,127.3872066,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동101,1,대전광역시 서구 유등로431번길 55,대전광역시 서구 가장동 43-48,36.330660,127.3872795,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동102,1,대전광역시 서구 유등로431번길 63,대전광역시 서구 가장동 43-4,36.330868,127.3869882,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동103,1,대전광역시 서구 유등로431번길 68,대전광역시 서구 가장동 44-29,36.331104,127.3870379,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동104,1,대전광역시 서구 유등로431번길 75,대전광역시 서구 가장동 43-33,36.33126842,127.3865641,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동105,1,대전광역시 서구 유등로431번길 82,대전광역시 서구 가장동 44-50,36.331602,127.386422,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동106,1,대전광역시 서구 도산로 298-6,대전광역시 서구 가장동 47-15,36.33247814,127.3865174,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동107,1,대전광역시 서구 도산로 298-4,대전광역시 서구 가장동 47-14,36.3325923,127.386340,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동108,1,대전광역시 서구 도산로 292-2,대전광역시 서구 가장동 45-1,36.332266,127.3858995,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동109,1,대전광역시 서구 도산로 292-7,대전광역시 서구 가장동 47-25,36.33224023,127.3862654,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동111,1,대전광역시 서구 가장동 갈마로295번길 36,대전광역시 서구 가장동 44-9,36.331890,127.3865738,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동112,1,,대전광역시 서구 가장동 45-57,36.331758,127.386345,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동113,1,대전광역시 서구 갈마로295번길 26,대전광역시 서구 가장동 43-9,36.33157891,127.3862465,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동114,1,대전광역시 서구 갈마로295번길 21,대전광역시 서구 가장동 45-5,36.33156818,127.385893,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동115,1,대전광역시 서구 도산로282번길 10,대전광역시 서구 가장동 42-5,36.33133906,127.385270,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동116,1,대전광역시 서구 갈마로295번길 11,대전광역시 서구 가장동 42-15,36.33125172,127.385502,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동117,1,대전광역시 서구 갈마로295번길 12,대전광역시 서구 가장동 41-1,36.331190,127.385674,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동118,1,대전광역시 서구 도산로282번길 24,대전광역시 서구 가장동 41-35,36.33091079,127.385857,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동119,1,대전광역시 서구 도산로282번길 25-6,대전광역시 서구 가장동 43-31,36.331086,127.3863475,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동120,1,대전광역시 서구 도산로282번길 25-9,대전광역시 서구 가장동 43-26,36.331289,127.3863241,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동121,1,대전광역시 서구 유등로431번길 76-7,대전광역시 서구 가장동 44-39,36.33162513,127.3868352,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동122,1,대전광역시 서구 도산로282번길 43,대전광역시 서구 가장동 43-12,36.33048826,127.3867908,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동123,1,대전광역시 서구 도산로282번길 40,대전광역시 서구 가장동 41-2,36.330429,127.3865299,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동124,1,대전광역시 서구 도산로282번길 33-9,대전광역시 서구 가장동 43-38,36.33111632,127.386587,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동125,1,대전광역시 서구 도산로282번길 33-5,대전광역시 서구 가장동 43-40,36.33096886,127.3864002,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동126,1,대전광역시 서구 도산로282번길 32,대전광역시 서구 가장동 41-29,36.33077407,127.386182,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동127,1,대전광역시 서구 도산로282번길 28,대전광역시 서구 가장동 41-26,36.330875,127.386096,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동128,1,대전광역시 서구 갈마로 297,대전광역시 서구 가장동 41-10,36.33094579,127.3855065,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동129,1,대전광역시 서구 갈마로 311,대전광역시 서구 가장동 41-39,36.329845,127.3865138,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동130,1,대전광역시 서구 갈마로313번길 11,대전광역시 서구 가장동 41-4,36.33013594,127.3868351,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동131,1,대전광역시 서구 갈마로313번길 18,대전광역시 서구 가장동 29-29,36.33017331,127.3872887,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동132,1,대전광역시 서구 도산로282번길 49,대전광역시 서구 가장동 43-24,36.330249,127.3870334,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동133,1,대전광역시 서구 유등로431번길 47,대전광역시 서구 가장동 29-2,36.330486,127.387563,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동134,1,대전광역시 서구 갈마로313번길 33,대전광역시 서구 가장동 44-7,36.33085338,127.3876662,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동135,1,대전광역시 서구 갈마로313번길 37,대전광역시 서구 가장동 44-34,36.33092573,127.387808,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동136,1,대전광역시 서구 갈마로313번길 43,대전광역시 서구 가장동 48-6,36.33116129,127.388117,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동137,1,대전광역시 서구 갈마로313번길 47,대전광역시 서구 가장동 48-53,36.331204,127.3882986,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동138,1,대전광역시 서구 가장로 144,대전광역시 서구 가장동 48-5,36.33142547,127.3883814,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동139,1,대전광역시 서구 가장로 140-1,대전광역시 서구 가장동 48-43,36.331550,127.387951,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동140,1,대전광역시 서구 가장로 134,대전광역시 서구 가장동 48-28,36.332052,127.387687,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동141,1,대전광역시 서구 가장로 138-3,대전광역시 서구 가장동 48-15,36.3316783,127.3879202,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동142,1,대전광역시 서구 가장로 162,대전광역시 서구 가장동 26-1,36.32998703,127.3895354,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동143,1,대전광역시 서구 유등로431번길 18-12,대전광역시 서구 가장동 27-24,36.32978644,127.3894234,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동144,1,대전광역시 서구 가장동 유등로 437-19,대전광역시 서구 가장동 27-32,36.329650,127.389655,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동145,1,대전광역시 서구 유등로 437-11,대전광역시 서구 가장동 27-11,36.329392,127.389669,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동146,1,대전광역시 서구 유등로 437,대전광역시 서구 가장동 27-18,36.329363,127.3899082,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동147,1,대전광역시 서구 유등로431번길 1,대전광역시 서구 가장동 28-23,36.328923,127.3893719,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동148,1,대전광역시 서구 유등로431번길 7,대전광역시 서구 가장동 28-10,36.329075,127.389279,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동149,1,대전광역시 서구 유등로431번길 10-1,대전광역시 서구 가장동 27-6,36.329336,127.389434,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동150,1,대전광역시 서구 유등로431번길 10,대전광역시 서구 가장동 27-5,36.329294,127.3892817,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동151,1,대전광역시 서구 유등로431번길 12-7,대전광역시 서구 가장동 27-29,36.329532,127.389443,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동152,1,대전광역시 서구 가장동 유등로431번길 16,대전광역시 서구 가장동 27-28,36.329459,127.388980,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동153,1,대전광역시 서구 유등로431번길 18-8,대전광역시 서구 가장동 27-26,36.329666,127.3892342,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동154,1,,대전광역시 서구 가장동 27-22,36.329635,127.388772,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동155,1,,대전광역시 서구 가장동 27-1,36.32987087,127.3889614,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동156,1,대전광역시 서구 괴정로198번길 72,대전광역시 서구 가장동 25-10,36.330088,127.3887789,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동157,1,대전광역시 서구 유등로431번길 33,대전광역시 서구 가장동 29-11,36.32988316,127.388196,2016,전용주,042-288-3950,대전광역시 서구청,2025-06-26
가장동158,1,대전광역시 서구 유등로431번길 33,대전광역시 서구 가장동 29-11,36.32988316,127.388196,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
가장동159,1,대전광역시 서구 유등로431번길 39,대전광역시 서구 가장동 29-25,36.330089,127.3879984,2016,한전주,042-288-3950,대전광역시 서구청,2025-06-26
